timestamp,cpu,memory,request_rate,network,latency,resource_count
2026-01-01 19:56:00,94.87,68.43,365.34,28.78,38.15,3
2026-01-01 19:57:00,93.3,66.93,347.85,30.32,40.09,3
2026-01-01 19:58:00,92.38,63.32,333.13,29.26,42.17,3
2026-01-01 19:59:00,87.65,64.9,316.46,25.04,40.95,3
2026-01-01 20:00:00,85.94,64.47,305.32,23.7,36.19,3
2026-01-01 20:01:00,85.69,66.26,287.39,23.31,37.59,3
2026-01-01 20:02:00,81.04,61.97,266.62,21.67,33.8,3
2026-01-01 20:03:00,75.82,64.89,248.78,22.28,31.43,2
2026-01-01 20:04:00,71.61,56.24,232.98,18.88,27.94,2
2026-01-01 20:05:00,66.93,61.05,214.48,16.95,27.34,2
2026-01-01 20:06:00,63.04,56.62,195.93,15.74,27.15,2
2026-01-01 20:07:00,59.58,57.57,173.65,16.44,24.86,2
2026-01-01 20:08:00,54.25,54.15,151.86,12.93,24.65,2
2026-01-01 20:09:00,51.15,55.18,126.62,10.49,24.12,2
2026-01-01 20:10:00,49.83,51.67,117.66,9.84,25.21,2
2026-01-01 20:11:00,45.85,48.85,111.63,11.43,21.65,2
2026-01-01 20:12:00,46.7,54.18,108.83,8.13,23.33,2
2026-01-01 20:13:00,45.55,50.71,106.13,10.99,26.07,2
2026-01-01 20:14:00,45.97,51.53,111.72,9.81,25.02,2
2026-01-01 20:15:00,43.66,52.75,110.91,9.19,24.88,2
2026-01-01 20:16:00,44.91,48.65,117.87,13.77,23.12,2
2026-01-01 20:17:00,42.58,51.09,114.68,8.16,23.15,2
2026-01-01 20:18:00,44.17,49.28,116.5,9.37,24.45,2
2026-01-01 20:19:00,43.85,50.08,112.6,7.72,25.23,2
2026-01-01 20:20:00,45.01,50.9,123.92,11.96,20.17,2
2026-01-01 20:21:00,42.73,46.95,117.67,12.54,20.72,2
2026-01-01 20:22:00,41.79,48.07,119.4,12.65,24.49,2
2026-01-01 20:23:00,43.64,52.98,122.62,12.26,22.44,2
2026-01-01 20:24:00,42.66,51.7,124.48,10.28,21.67,2
2026-01-01 20:25:00,44.05,50.29,123.19,9.92,21.05,2
2026-01-01 20:26:00,42.14,50.24,122.29,7.89,21.75,2
2026-01-01 20:27:00,44.23,49.89,122.32,13.45,20.86,2
2026-01-01 20:28:00,42.4,52.55,121.4,11.02,25.77,2
2026-01-01 20:29:00,44.21,50.07,126.11,9.98,22.92,2
2026-01-01 20:30:00,46.24,51.65,136.67,13.61,23.24,2
2026-01-01 20:31:00,45.29,53.14,132.55,9.81,24.03,2
2026-01-01 20:32:00,46.04,49.56,124.7,11.21,24.73,2
2026-01-01 20:33:00,45.99,54.21,123.88,10.27,24.7,2
2026-01-01 20:34:00,45.64,47.91,136.47,12.56,24.83,2
2026-01-01 20:35:00,44.33,53.78,131.13,11.05,22.03,2
2026-01-01 20:36:00,42.56,49.15,138.44,9.59,22.21,2
2026-01-01 20:37:00,45.36,50.39,145.35,12.47,24.32,2
2026-01-01 20:38:00,43.98,46.61,140.56,13.52,22.13,2
2026-01-01 20:39:00,45.65,50.07,141.76,12.01,23.21,2
2026-01-01 20:40:00,46.65,49.25,148.16,13.76,24.0,2
2026-01-01 20:41:00,48.42,50.73,144.01,10.67,24.89,2
2026-01-01 20:42:00,47.9,51.49,141.07,11.95,20.95,2
2026-01-01 20:43:00,47.19,53.43,136.48,10.66,24.57,2
2026-01-01 20:44:00,47.88,52.17,130.09,12.18,23.27,2
2026-01-01 20:45:00,47.45,52.22,126.03,10.76,24.6,2
2026-01-01 20:46:00,46.67,49.14,119.43,11.19,24.57,2
2026-01-01 20:47:00,46.42,49.48,119.65,11.8,25.77,2
2026-01-01 20:48:00,42.98,53.64,115.82,10.88,24.77,2
2026-01-01 20:49:00,44.28,49.03,117.33,10.38,24.99,2
2026-01-01 20:50:00,44.39,53.85,109.76,7.83,25.15,2
2026-01-01 20:51:00,42.18,49.28,112.24,9.54,23.03,2
2026-01-01 20:52:00,42.24,49.79,117.02,9.15,22.65,2
2026-01-01 20:53:00,41.91,51.81,107.29,8.6,23.85,2
2026-01-01 20:54:00,41.75,52.16,110.18,8.8,23.61,2
2026-01-01 20:55:00,42.84,49.77,117.1,8.48,22.25,2
2026-01-01 20:56:00,44.78,49.9,111.29,6.52,23.67,2
2026-01-01 20:57:00,46.15,51.04,120.35,9.23,23.26,2
2026-01-01 20:58:00,43.6,50.94,122.41,10.7,21.57,2
2026-01-01 20:59:00,44.58,52.39,118.7,8.07,24.96,2
2026-01-01 21:00:00,46.27,51.2,118.52,10.1,23.41,2
2026-01-01 21:01:00,46.16,52.39,121.43,13.17,26.38,2
2026-01-01 21:02:00,47.16,54.78,121.7,11.88,21.05,2
2026-01-01 21:03:00,49.37,53.04,124.26,13.03,23.05,2
2026-01-01 21:04:00,48.98,52.77,119.31,10.73,23.86,2
2026-01-01 21:05:00,47.62,48.63,120.21,11.97,25.28,2
2026-01-01 21:06:00,47.44,46.34,113.13,8.53,24.14,2
2026-01-01 21:07:00,45.97,51.87,113.12,8.65,23.74,2
2026-01-01 21:08:00,44.56,50.41,109.15,5.17,21.33,2
2026-01-01 21:09:00,42.88,48.98,106.34,10.82,20.98,2
2026-01-01 21:10:00,45.17,51.3,113.62,11.97,23.61,2
2026-01-01 21:11:00,43.5,50.11,119.58,9.33,20.78,2
2026-01-01 21:12:00,46.16,53.41,122.66,10.05,22.51,2
2026-01-01 21:13:00,45.94,51.25,116.99,8.81,24.02,2
2026-01-01 21:14:00,42.86,48.51,115.65,10.4,21.24,2
2026-01-01 21:15:00,43.95,52.36,122.06,12.06,25.32,2
2026-01-01 21:16:00,41.0,48.92,122.6,7.81,24.22,2
2026-01-01 21:17:00,43.97,51.44,133.99,12.0,20.56,2
2026-01-01 21:18:00,46.35,50.27,134.84,11.05,21.94,2
2026-01-01 21:19:00,45.66,49.68,134.61,11.61,19.79,2
2026-01-01 21:20:00,46.1,51.3,131.9,11.9,22.12,2
2026-01-01 21:21:00,49.11,52.21,131.61,10.9,24.99,2
2026-01-01 21:22:00,47.26,52.5,129.92,10.89,22.89,2
2026-01-01 21:23:00,45.41,50.36,132.67,10.96,23.87,2
2026-01-01 21:24:00,48.29,48.23,136.44,13.05,21.41,2
2026-01-01 21:25:00,50.52,51.82,131.19,11.78,25.29,2
2026-01-01 21:26:00,48.5,53.56,123.64,10.84,22.9,2
2026-01-01 21:27:00,48.03,51.22,114.17,7.8,23.66,2
2026-01-01 21:28:00,48.44,51.46,117.18,9.39,23.58,2
2026-01-01 21:29:00,45.2,52.79,111.89,10.86,21.23,2
2026-01-01 21:30:00,42.78,48.55,101.77,8.71,20.97,2
2026-01-01 21:31:00,44.01,47.32,105.17,9.93,24.37,2
2026-01-01 21:32:00,46.45,50.94,118.82,12.75,23.96,2
2026-01-01 21:33:00,46.36,50.26,118.89,11.66,24.92,2
2026-01-01 21:34:00,44.44,48.62,123.17,10.61,23.49,2
2026-01-01 21:35:00,47.5,51.27,123.32,9.72,23.76,2
2026-01-01 21:36:00,45.66,51.96,122.56,6.59,20.63,2
2026-01-01 21:37:00,45.06,50.75,126.95,10.54,22.71,2
2026-01-01 21:38:00,45.55,51.56,124.95,10.13,23.16,2
2026-01-01 21:39:00,47.75,55.34,125.89,11.29,26.52,2
2026-01-01 21:40:00,48.21,51.19,127.02,10.57,24.71,2
2026-01-01 21:41:00,47.58,52.21,123.12,9.98,25.87,2
2026-01-01 21:42:00,47.57,50.63,127.83,8.2,24.46,2
2026-01-01 21:43:00,46.83,49.7,126.33,9.33,22.36,2
2026-01-01 21:44:00,46.82,50.22,122.05,11.09,23.6,2
2026-01-01 21:45:00,42.36,48.87,124.56,13.16,22.98,2
2026-01-01 21:46:00,42.47,50.58,119.71,10.03,21.24,2
2026-01-01 21:47:00,43.36,54.87,119.87,10.68,22.23,2
2026-01-01 21:48:00,41.84,48.21,119.84,11.61,22.22,2
2026-01-01 21:49:00,43.55,49.41,125.28,9.43,25.25,2
2026-01-01 21:50:00,43.91,50.24,127.23,11.36,19.78,2
2026-01-01 21:51:00,47.03,52.25,126.53,9.64,25.27,2
2026-01-01 21:52:00,49.03,52.69,130.09,12.36,22.42,2
2026-01-01 21:53:00,47.71,54.27,136.24,11.81,21.53,2
2026-01-01 21:54:00,47.43,46.75,137.73,12.15,25.31,2
2026-01-01 21:55:00,47.26,46.77,136.36,10.42,24.6,2
2026-01-01 21:56:00,46.04,50.12,128.49,11.98,25.17,2
2026-01-01 21:57:00,45.79,53.22,122.49,13.54,24.44,2
2026-01-01 21:58:00,44.08,47.3,120.76,8.75,26.02,2
2026-01-01 21:59:00,42.19,43.75,117.65,9.49,23.43,2
2026-01-01 22:00:00,43.21,51.26,112.11,9.88,22.54,2
2026-01-01 22:01:00,43.6,50.75,108.22,10.38,23.36,2
2026-01-01 22:02:00,41.63,47.39,107.01,8.26,24.36,2
2026-01-01 22:03:00,42.6,47.94,102.9,4.5,21.5,2
2026-01-01 22:04:00,40.88,47.37,101.9,10.7,21.38,2
2026-01-01 22:05:00,40.87,49.53,98.87,9.54,21.89,2
2026-01-01 22:06:00,40.81,48.03,85.88,4.69,19.19,2
2026-01-01 22:07:00,39.01,49.64,79.12,5.81,22.23,2
2026-01-01 22:08:00,38.42,42.74,76.87,8.89,19.09,2
2026-01-01 22:09:00,36.06,45.91,69.47,8.08,21.57,2
2026-01-01 22:10:00,35.17,45.06,71.71,7.5,22.63,2
2026-01-01 22:11:00,35.04,46.75,78.43,6.4,20.59,2
2026-01-01 22:12:00,34.47,45.99,83.05,7.18,23.72,2
2026-01-01 22:13:00,34.75,48.76,80.14,6.62,19.06,2
2026-01-01 22:14:00,33.28,42.93,85.98,9.0,22.78,2
2026-01-01 22:15:00,33.82,46.93,84.64,5.88,22.1,2
2026-01-01 22:16:00,34.23,48.1,80.99,5.68,18.59,2
2026-01-01 22:17:00,34.2,50.68,76.24,8.0,25.22,2
2026-01-01 22:18:00,34.01,45.94,73.43,6.17,21.03,2
2026-01-01 22:19:00,33.94,47.53,70.41,8.05,19.79,2
2026-01-01 22:20:00,34.71,43.54,70.43,4.98,19.14,2
2026-01-01 22:21:00,35.8,42.75,70.4,5.9,21.11,2
2026-01-01 22:22:00,34.17,48.65,69.58,4.53,20.96,2
2026-01-01 22:23:00,32.37,46.32,71.0,6.05,20.98,2
2026-01-01 22:24:00,31.81,48.49,76.08,4.25,20.28,2
2026-01-01 22:25:00,32.51,43.63,79.54,6.03,21.8,2
2026-01-01 22:26:00,32.54,47.43,70.55,3.84,20.28,2
2026-01-01 22:27:00,30.98,49.58,56.94,5.88,17.67,2
2026-01-01 22:28:00,29.52,46.17,61.85,6.33,20.09,2
2026-01-01 22:29:00,29.35,45.82,54.87,2.07,16.73,2
2026-01-01 22:30:00,30.14,45.57,54.16,6.6,20.96,2
2026-01-01 22:31:00,30.9,42.67,48.77,7.89,19.09,2
2026-01-01 22:32:00,29.09,47.89,40.66,3.53,20.48,2
2026-01-01 22:33:00,28.44,43.73,44.92,2.86,22.09,2
2026-01-01 22:34:00,27.59,45.66,49.92,8.48,18.54,2
2026-01-01 22:35:00,28.23,41.76,47.84,2.09,21.67,2
2026-01-01 22:36:00,26.59,41.95,35.86,3.08,19.14,2
2026-01-01 22:37:00,27.6,47.53,35.06,3.25,22.6,2
2026-01-01 22:38:00,24.99,43.05,39.01,5.33,18.95,2
2026-01-01 22:39:00,25.04,46.67,33.3,3.37,18.25,2
2026-01-01 22:40:00,26.27,44.04,36.35,2.34,20.76,2
2026-01-01 22:41:00,27.02,40.77,38.17,1.82,19.21,2
2026-01-01 22:42:00,31.6,47.84,42.81,3.13,19.43,2
2026-01-01 22:43:00,31.2,44.74,44.78,2.3,19.9,2
2026-01-01 22:44:00,28.65,46.43,41.14,3.57,20.09,2
2026-01-01 22:45:00,28.89,45.16,48.63,3.29,22.21,2
2026-01-01 22:46:00,26.52,41.2,48.74,1.9,16.87,2
2026-01-01 22:47:00,27.58,44.98,49.51,6.09,20.0,2
2026-01-01 22:48:00,26.88,48.8,45.68,3.14,20.78,2
2026-01-01 22:49:00,28.97,46.12,44.61,1.89,20.5,2
2026-01-01 22:50:00,27.9,44.65,41.42,3.27,21.99,2
2026-01-01 22:51:00,27.9,46.92,42.04,3.68,19.91,2
2026-01-01 22:52:00,27.83,45.16,52.03,1.8,19.73,2
2026-01-01 22:53:00,30.9,46.24,45.81,4.39,21.45,2
2026-01-01 22:54:00,29.33,43.08,38.88,1.73,20.43,2
2026-01-01 22:55:00,32.17,46.73,47.93,6.64,20.2,2
2026-01-01 22:56:00,32.48,48.44,47.84,4.85,21.62,2
2026-01-01 22:57:00,32.02,44.53,45.47,3.27,19.78,2
2026-01-01 22:58:00,31.99,49.05,51.83,3.29,19.84,2
2026-01-01 22:59:00,31.85,45.96,49.46,4.05,19.94,2
2026-01-01 23:00:00,28.97,43.36,59.43,5.97,22.24,2
2026-01-01 23:01:00,29.81,47.43,62.87,5.31,15.53,2
2026-01-01 23:02:00,31.86,45.58,60.2,4.79,21.33,2
2026-01-01 23:03:00,32.6,47.93,70.97,6.12,20.92,2
2026-01-01 23:04:00,30.78,45.19,67.06,4.79,18.02,2
2026-01-01 23:05:00,31.84,46.03,70.21,5.45,21.2,2
2026-01-01 23:06:00,35.22,48.31,70.89,2.9,22.05,2
2026-01-01 23:07:00,37.12,48.57,76.53,7.97,22.57,2
2026-01-01 23:08:00,36.84,43.9,83.01,7.5,17.65,2
2026-01-01 23:09:00,38.07,46.08,81.33,5.75,23.9,2
2026-01-01 23:10:00,36.51,49.64,75.86,9.3,20.46,2
2026-01-01 23:11:00,33.55,46.48,76.89,6.67,22.07,2
2026-01-01 23:12:00,32.47,45.32,72.15,4.58,21.96,2
2026-01-01 23:13:00,36.14,44.93,81.24,8.19,20.19,2
2026-01-01 23:14:00,35.7,45.33,80.23,7.42,22.42,2
2026-01-01 23:15:00,35.21,43.28,76.78,7.12,20.76,2
2026-01-01 23:16:00,34.78,46.97,76.36,5.85,18.15,2
2026-01-01 23:17:00,37.25,46.84,68.32,6.48,23.46,2
2026-01-01 23:18:00,38.05,46.38,62.79,4.94,20.69,2
2026-01-01 23:19:00,39.86,48.81,68.57,6.66,20.89,2
2026-01-01 23:20:00,37.19,48.74,64.6,2.63,21.09,2
2026-01-01 23:21:00,35.75,51.7,59.0,4.36,21.84,2
2026-01-01 23:22:00,32.28,43.28,61.76,7.83,20.73,2
2026-01-01 23:23:00,34.93,49.54,67.55,4.59,22.11,2
2026-01-01 23:24:00,32.89,48.46,70.54,5.09,18.91,2
2026-01-01 23:25:00,33.93,45.32,74.68,5.68,19.99,2
2026-01-01 23:26:00,32.29,46.71,69.72,4.1,20.64,2
2026-01-01 23:27:00,31.43,45.09,61.83,1.94,23.5,2
2026-01-01 23:28:00,31.02,46.23,69.19,5.54,20.41,2
2026-01-01 23:29:00,30.93,48.84,66.84,5.89,22.2,2
2026-01-01 23:30:00,30.85,47.01,65.04,5.45,20.61,2
2026-01-01 23:31:00,31.22,46.94,71.28,5.84,19.89,2
2026-01-01 23:32:00,33.66,45.92,73.16,6.28,20.69,2
2026-01-01 23:33:00,32.43,43.38,74.39,7.86,20.58,2
2026-01-01 23:34:00,34.3,46.59,84.06,6.86,22.08,2
2026-01-01 23:35:00,36.64,50.24,78.92,5.85,23.66,2
2026-01-01 23:36:00,35.79,44.47,82.04,6.55,21.98,2
2026-01-01 23:37:00,34.83,45.08,80.56,7.72,23.05,2
2026-01-01 23:38:00,34.91,47.47,80.26,8.94,19.84,2
2026-01-01 23:39:00,37.5,46.16,86.28,6.39,21.13,2
2026-01-01 23:40:00,37.74,46.62,86.72,7.52,20.71,2
2026-01-01 23:41:00,36.84,47.05,87.27,7.93,22.1,2
2026-01-01 23:42:00,38.0,45.57,90.45,6.2,21.3,2
2026-01-01 23:43:00,36.08,45.68,86.19,7.36,22.59,2
2026-01-01 23:44:00,37.07,49.38,79.9,4.59,20.28,2
2026-01-01 23:45:00,36.82,45.27,73.09,3.56,21.69,2
2026-01-01 23:46:00,34.83,43.99,62.21,5.84,22.3,2
2026-01-01 23:47:00,33.44,45.44,72.31,5.57,17.92,2
2026-01-01 23:48:00,32.01,47.67,65.81,5.9,23.95,2
2026-01-01 23:49:00,33.11,46.19,64.24,5.43,20.53,2
2026-01-01 23:50:00,34.74,46.23,62.52,3.85,18.22,2
2026-01-01 23:51:00,33.09,46.67,63.85,5.36,21.19,2
2026-01-01 23:52:00,33.93,43.39,67.62,3.9,21.16,2
2026-01-01 23:53:00,30.92,46.81,71.32,8.15,20.44,2
2026-01-01 23:54:00,30.94,46.6,67.49,3.7,22.06,2
2026-01-01 23:55:00,31.69,45.27,66.06,5.32,21.83,2
2026-01-01 23:56:00,30.92,47.84,66.99,4.13,21.01,2
2026-01-01 23:57:00,30.26,43.34,65.19,6.4,21.12,2
2026-01-01 23:58:00,30.76,48.02,72.81,5.69,20.38,2
2026-01-01 23:59:00,32.63,46.73,74.24,5.53,23.54,2
